Full name,Price Group,Cameo video price,Wikipedia,FF Celebrity rating,FF Main category rating,Catergory_Actors,Catergory_Artists,Catergory_Athletes,Catergory_Business People,Catergory_Chefs,Catergory_Comedians,Catergory_Models,Catergory_Musicians,Catergory_Personalities,Catergory_Public Figures,Catergory_Writers
James Stewart,4,50.0,257,25993.0,7113,1,0,0,0,0,0,0,0,0,0,0
Cory Wade,4,30.0,71,43328.0,361,0,0,0,0,0,0,1,0,0,0,0
Colin Cloud,4,30.0,102,43328.0,8487,0,0,0,0,0,0,0,0,0,1,0
Ana Villafañe,4,40.0,135,32546.0,973,1,0,0,0,0,0,0,0,0,0,0
Lonny Price,3,25.0,173,52078.0,10941,1,0,0,0,0,0,0,0,0,0,0
Josh Gates,6,150.0,1291,8689.0,192,0,0,0,0,0,0,0,0,1,0,0
Todd Glass,4,45.0,215,28970.0,314,0,0,0,0,0,1,0,0,0,0,0
Kwame Awuah,2,10.0,24,130420.0,11669,0,0,1,0,0,0,0,0,0,0,0
Alaina Coates,2,10.0,62,130420.0,2991,0,0,1,0,0,0,0,0,0,0,0
Derek Mio,2,10.0,71,130420.0,26,1,0,0,0,0,0,0,0,0,0,0
Randall Cunningham,6,119.0,465,10968.0,307,0,0,1,0,0,0,0,0,0,0,0
Perry Baker,3,20.0,30,65284.0,329,0,0,1,0,0,0,0,0,0,0,0
Carolina Gaitan,4,40.0,164,32659.0,6299,0,0,0,0,0,0,0,0,0,1,0
Krysta Rodriguez,4,45.0,242,29047.0,5527,0,0,0,0,0,0,0,0,0,1,0
English Gardner,3,25.0,43,52350.0,61,0,0,1,0,0,0,0,0,0,0,0
Jesse Heiman,3,23.0,209,57016.0,11516,1,0,0,0,0,0,0,0,0,0,0
Keaton Simons,4,30.0,187,43717.0,5109,0,0,0,0,0,0,0,1,0,0,0
Pauly Shore,7,325.0,1834,4043.0,83,0,0,0,0,0,1,0,0,0,0,0
Miriam McDonald,4,40.0,306,32870.0,8287,1,0,0,0,0,0,0,0,0,0,0
Lindsay Jones,4,40.0,224,32870.0,6344,0,0,0,0,0,0,0,0,0,1,0
Tim Visser,3,20.0,18,65743.0,332,0,0,1,0,0,0,0,0,0,0,0
John Shuster,3,25.0,26,52630.0,11,0,0,1,0,0,0,0,0,0,0,0
Ross Tucker,3,25.0,67,52630.0,1813,0,0,1,0,0,0,0,0,0,0,0
Dan Gable,4,50.0,261,26323.0,85,0,0,1,0,0,0,0,0,0,0,0
Sinan Guler,3,12.0,18,109734.0,2554,0,0,1,0,0,0,0,0,0,0,0
Rennae Stubbs,4,30.0,98,43925.0,293,0,0,1,0,0,0,0,0,0,0,0
Shelby Rogers,4,30.0,670,43925.0,293,0,0,1,0,0,0,0,0,0,0,0
Bengie Molina,4,35.0,265,37691.0,513,0,0,1,0,0,0,0,0,0,0,0
Matt Taven,4,35.0,119,37691.0,638,0,0,1,0,0,0,0,0,0,0,0
David Boudia,4,50.0,171,26386.0,88,0,0,1,0,0,0,0,0,0,0,0
Esera Tuaolo,4,50.0,76,26386.0,839,0,0,1,0,0,0,0,0,0,0,0
David Lascher,4,40.0,267,32997.0,8304,1,0,0,0,0,0,0,0,0,0,0
Danny Murphy,5,70.0,499,18885.0,1148,0,0,1,0,0,0,0,0,0,0,0
Kristen Renton,4,30.0,246,44107.0,9894,1,0,0,0,0,0,0,0,0,0,0
Alec Mapa,4,35.0,313,37823.0,9003,1,0,0,0,0,0,0,0,0,0,0
Joanna Page,6,105.0,779,12610.0,4308,1,0,0,0,0,0,0,0,0,0,0
Amber Theoharis,3,20.0,34,66233.0,12953,0,0,0,0,0,0,0,0,0,1,0
Steve Stevens,5,69.0,563,19214.0,2134,0,0,0,0,0,0,0,1,0,0,0
Michelle Stafford,5,62.0,465,21393.0,6247,1,0,0,0,0,0,0,0,0,0,0
Scott Simonson,2,10.0,13,132754.0,4888,0,0,1,0,0,0,0,0,0,0,0
Greg Mabin,2,10.0,22,132754.0,4888,0,0,1,0,0,0,0,0,0,0,0
Danny Rivera,2,10.0,36,132754.0,23932,0,0,0,0,0,0,0,0,0,1,0
Wanyá Morris,5,100.0,780,13277.0,1369,0,0,0,0,0,0,0,1,0,0,0
Carmit,5,75.0,422,17716.0,1916,0,0,0,0,0,0,0,1,0,0,0
Britton Buchanan,4,30.0,41,44300.0,5186,0,0,0,0,0,0,0,1,0,0,0
Stephen Hunter,4,35.0,149,37980.0,593,0,0,0,0,0,0,0,0,0,0,1
Patric Young,3,25.0,61,53230.0,1381,0,0,1,0,0,0,0,0,0,0,0
Kyan Douglas,4,45.0,179,29596.0,5643,0,0,0,0,0,0,0,0,0,1,0
Laraine Newman,5,90.0,689,14798.0,4818,1,0,0,0,0,0,0,0,0,0,0
Mark Metcalf,4,50.0,381,26643.0,7234,1,0,0,0,0,0,0,0,0,0,0
Colt Ford,4,50.0,220,26643.0,3002,0,0,0,0,0,0,0,1,0,0,0
Nina West,5,75.0,279,17769.0,3214,0,0,0,0,0,0,0,0,0,1,0
Marshall Newhouse,3,20.0,50,66701.0,2350,0,0,1,0,0,0,0,0,0,0,0
Genevieve Buechner,3,20.0,80,66701.0,12521,1,0,0,0,0,0,0,0,0,0,0
Diora Baird,5,95.0,731,14043.0,4637,1,0,0,0,0,0,0,0,0,0,0
Fortune Feimster,5,75.0,1446,17802.0,3221,0,0,0,0,0,0,0,0,0,1,0
Sheryl Lee Ralph,5,100.0,2816,13352.0,4481,1,0,0,0,0,0,0,0,0,0,0
Ryan Crouser,4,30.0,86,44515.0,45,0,0,1,0,0,0,0,0,0,0,0
Jack Gore,4,30.0,159,44515.0,8752,0,0,0,0,0,0,0,0,0,1,0
Jamario Moon,4,30.0,93,44515.0,1158,0,0,1,0,0,0,0,0,0,0,0
Brooks Laich,6,200.0,842,6683.0,11,0,0,1,0,0,0,0,0,0,0,0
Bree Essrig,3,15.0,84,89214.0,17044,0,0,0,0,0,0,0,0,0,1,0
Catherine Sutherland,4,50.0,233,26776.0,7265,1,0,0,0,0,0,0,0,0,0,0
Anthony Green,4,50.0,222,26776.0,3021,0,0,0,0,0,0,0,1,0,0,0
Shakti Arora,6,125.0,655,10712.0,1798,0,0,0,0,0,0,0,0,0,1,0
Emile Heskey,6,160.0,980,8380.0,428,0,0,1,0,0,0,0,0,0,0,0
Jim Norton,5,99.0,596,13553.0,179,0,0,0,0,0,1,0,0,0,0,0
Eddie McClintock,4,50.0,367,26848.0,7276,1,0,0,0,0,0,0,0,0,0,0
Mckenzie Westmore,4,50.0,212,26848.0,7276,1,0,0,0,0,0,0,0,0,0,0
Leonardo Nam,5,60.0,349,22374.0,6436,1,0,0,0,0,0,0,0,0,0,0
MC Lars,3,20.0,83,67252.0,8035,0,0,0,0,0,0,0,1,0,0,0
Kerry Ellis,4,35.0,159,38442.0,7514,0,0,0,0,0,0,0,0,0,1,0
Conor benn,4,50.0,243,26919.0,185,0,0,1,0,0,0,0,0,0,0,0
Helio Castroneves,5,55.0,570,24485.0,3,0,0,1,0,0,0,0,0,0,0,0
Anthony Ingruber,4,45.0,113,29950.0,5728,0,0,0,0,0,0,0,0,0,1,0
India Gants,4,50.0,139,26985.0,5092,0,0,0,0,0,0,0,0,0,1,0
Michala Banas,4,35.0,379,38585.0,9098,1,0,0,0,0,0,0,0,0,0,0
Chris Colabello,4,35.0,50,38585.0,532,0,0,1,0,0,0,0,0,0,0,0
Louise Marwood,3,24.0,32,56295.0,1883,1,0,0,0,0,0,0,0,0,0,0
Brian Baumgartner,6,195.0,1766,6929.0,2757,1,0,0,0,0,0,0,0,0,0,0
Ky Baldwin,2,10.0,34,135151.0,15848,0,0,0,0,0,0,0,1,0,0,0
Maria Ilieva,2,10.0,19,135151.0,15848,0,0,0,0,0,0,0,1,0,0,0
Jeremy Piven,7,400.0,2176,3379.0,1550,1,0,0,0,0,0,0,0,0,0,0
Kelly Sheridan,4,49.0,351,27593.0,7407,1,0,0,0,0,0,0,0,0,0,0
John Thomson,4,50.0,441,27061.0,302,0,0,0,0,0,1,0,0,0,0,0
Domata Peko,4,30.0,141,45112.0,1529,0,0,1,0,0,0,0,0,0,0,0
Barry Horowitz,4,30.0,225,45112.0,744,0,0,1,0,0,0,0,0,0,0,0
Erica Hubbard,3,25.0,132,54136.0,11171,1,0,0,0,0,0,0,0,0,0,0
Michael Dyer,3,20.0,57,67750.0,2389,0,0,1,0,0,0,0,0,0,0,0
John Milhiser,3,20.0,119,67750.0,13218,0,0,0,0,0,0,0,0,0,1,0
Chris Honeycutt,3,12.0,49,112933.0,1261,0,0,1,0,0,0,0,0,0,0,0
Andy Cole,6,150.0,1006,9035.0,471,0,0,1,0,0,0,0,0,0,0,0
Ashley Rickards,5,100.0,541,13553.0,2358,0,0,0,0,0,0,0,0,0,1,0
Toby Turner,5,99.0,500,13704.0,61,0,0,0,0,0,0,0,0,1,0,0
Ben Gleib,4,38.0,349,35722.0,6928,0,0,0,0,0,0,0,0,0,1,0
Jacob Vargas,5,70.0,587,19403.0,5824,1,0,0,0,0,0,0,0,0,0,0
Laz Alonso,5,100.0,1243,13600.0,4535,1,0,0,0,0,0,0,0,0,0,0
Denyce Lawton,3,25.0,181,54423.0,11210,1,0,0,0,0,0,0,0,0,0,0
Kaitlyn Weaver,3,25.0,32,54423.0,98,0,0,1,0,0,0,0,0,0,0,0
Chelsea Hobbs,4,35.0,231,38878.0,9141,1,0,0,0,0,0,0,0,0,0,0
Sparkle,4,50.0,153,27230.0,3079,0,0,0,0,0,0,0,1,0,0,0
Darren Mcfadden,5,100.0,283,13624.0,392,0,0,1,0,0,0,0,0,0,0,0
Hunter Renfrow,5,90.0,409,15152.0,66,0,0,1,0,0,0,0,0,0,0,0
Hynden Walch,5,100.0,595,13640.0,4547,1,0,0,0,0,0,0,0,0,0,0
Benjamin Stockham,3,20.0,44,68286.0,13313,0,0,0,0,0,0,0,0,0,1,0
Greyston Holt,4,50.0,307,27315.0,5165,0,0,0,0,0,0,0,0,0,1,0
Tone Bell,4,50.0,315,27315.0,5165,0,0,0,0,0,0,0,0,0,1,0
Martin Klebba,4,50.0,279,27315.0,7360,1,0,0,0,0,0,0,0,0,0,0
Jedward,6,125.0,1412,10930.0,1122,0,0,0,0,0,0,0,1,0,0,0
Kym Valentine,4,30.0,185,45545.0,8963,0,0,0,0,0,0,0,0,0,1,0
Kaitlyn Farrington,3,15.0,44,91151.0,511,0,0,1,0,0,0,0,0,0,0,0
Shannon McCormick,3,15.0,50,91151.0,17371,0,0,0,0,0,0,0,0,0,1,0
Jai McDowall,3,25.0,55,54705.0,6464,0,0,0,0,0,0,0,1,0,0,0
Daniel Ochefu,3,25.0,33,54705.0,1420,0,0,1,0,0,0,0,0,0,0,0
Victoria Summer,3,22.0,105,62185.0,12191,0,0,0,0,0,0,0,0,0,1,0
Mike Holmes,5,100.0,795,13681.0,4555,1,0,0,0,0,0,0,0,0,0,0
Lauren Collins,4,40.0,265,34204.0,8482,1,0,0,0,0,0,0,0,0,0,0
Mary Chieffo,4,40.0,160,34204.0,6622,0,0,0,0,0,0,0,0,0,1,0
Lissie,5,60.0,218,22811.0,2556,0,0,0,0,0,0,0,1,0,0,0
Eric Benét,6,150.0,1062,9125.0,921,0,0,0,0,0,0,0,1,0,0,0
Dalton Castle,4,50.0,108,27461.0,489,0,0,1,0,0,0,0,0,0,0,0
Abigail Hawk,5,55.0,400,24970.0,4696,0,0,0,0,0,0,0,0,0,1,0
Filip Benkovic,3,25.0,229,54998.0,3929,0,0,1,0,0,0,0,0,0,0,0
The Umbilical Brothers,3,20.0,108,68778.0,499,0,0,0,0,0,1,0,0,0,0,0
Erin Coscarelli,3,20.0,21,68778.0,13418,0,0,0,0,0,0,0,0,0,1,0
Justen Glad,2,10.0,40,137649.0,12534,0,0,1,0,0,0,0,0,0,0,0
Andre Rison,5,100.0,694,13790.0,395,0,0,1,0,0,0,0,0,0,0,0
Juliana Harkavy,5,70.0,424,19715.0,5901,1,0,0,0,0,0,0,0,0,0,0
Kevin Youkilis,6,125.0,496,11045.0,95,0,0,1,0,0,0,0,0,0,0,0
Wilma Elles,3,15.0,65,92125.0,17550,0,0,0,0,0,0,0,0,0,1,0
Honey G,4,35.0,126,39487.0,4587,0,0,0,0,0,0,0,1,0,0,0
Larry Bagby,3,25.0,97,55338.0,11315,1,0,0,0,0,0,0,0,0,0,0
Wilson Jermaine Heredia,4,50.0,236,27672.0,7420,1,0,0,0,0,0,0,0,0,0,0
Tom Smallwood,1,5.0,6,276795.0,2011,0,0,0,0,0,0,0,0,1,0,0
Jonathan Jackson,6,135.0,903,10254.0,3708,1,0,0,0,0,0,0,0,0,0,0
Nick Mullens,5,100.0,104,13858.0,397,0,0,1,0,0,0,0,0,0,0,0
Leigh Nash,4,50.0,300,27741.0,3147,0,0,0,0,0,0,0,1,0,0,0
Joey Cramer,5,60.0,506,23123.0,6580,1,0,0,0,0,0,0,0,0,0,0
Richard McGonagle,4,35.0,244,39653.0,9245,1,0,0,0,0,0,0,0,0,0,0
Linda Gray,5,100.0,717,13908.0,4602,1,0,0,0,0,0,0,0,0,0,0
Anabel Englund,4,40.0,246,34772.0,4023,0,0,0,0,0,0,0,1,0,0,0
Houston Nutt,4,50.0,198,27829.0,146,0,0,1,0,0,0,0,0,0,0,0
Brad Williams,4,50.0,247,27829.0,307,0,0,0,0,0,1,0,0,0,0,0
Elias Toufexis,4,30.0,132,46408.0,10212,1,0,0,0,0,0,0,0,0,0,0
Frazer Hines,4,40.0,257,34868.0,6746,0,0,0,0,0,0,0,0,0,1,0
Bridget Kelly,4,50.0,110,27906.0,3164,0,0,0,0,0,0,0,1,0,0,0
Mindy Cohn,6,125.0,762,11181.0,3958,1,0,0,0,0,0,0,0,0,0,0
Tom Jackson,3,25.0,164,55924.0,11381,1,0,0,0,0,0,0,0,0,0,0
Pete Weber,4,35.0,12,39963.0,672,0,0,1,0,0,0,0,0,0,0,0
Kara Lindsay,4,30.0,202,46641.0,9164,0,0,0,0,0,0,0,0,0,1,0
Mark Schlereth,5,69.0,143,20282.0,613,0,0,1,0,0,0,0,0,0,0,0
Kenny Anderson,5,100.0,447,13996.0,384,0,0,1,0,0,0,0,0,0,0,0
Ralph Garman,4,50.0,214,27993.0,39,0,0,0,0,0,1,0,0,0,0,0
Sheek Louch,4,40.0,220,34998.0,4055,0,0,0,0,0,0,0,1,0,0,0
Thomas Robinson,5,75.0,386,18669.0,511,0,0,1,0,0,0,0,0,0,0,0
Jessica Sutta,5,75.0,363,18695.0,2057,0,0,0,0,0,0,0,1,0,0,0
Lesley Ann Warren,6,170.0,1884,8250.0,3173,1,0,0,0,0,0,0,0,0,0,0
Paul Butcher,4,50.0,397,28082.0,7490,1,0,0,0,0,0,0,0,0,0,0
Michael Boatman,4,50.0,398,28082.0,7490,1,0,0,0,0,0,0,0,0,0,0
Mason Schreck,2,10.0,21,140450.0,5171,0,0,1,0,0,0,0,0,0,0,0
Nate Palmer,2,10.0,11,140450.0,5171,0,0,1,0,0,0,0,0,0,0,0
Chris Rose,4,30.0,73,46830.0,9203,0,0,0,0,0,0,0,0,0,1,0
Izabella Miko,5,75.0,671,18737.0,5683,1,0,0,0,0,0,0,0,0,0,0
Justin Hawkins,5,75.0,396,18737.0,2067,0,0,0,0,0,0,0,1,0,0,0
Dorian Yates,6,150.0,910,9371.0,4,0,0,1,0,0,0,0,0,0,0,0
Kevin Pollak,6,199.0,1615,7065.0,2797,1,0,0,0,0,0,0,0,0,0,0
Brooks Lennon,3,25.0,71,56295.0,4033,0,0,1,0,0,0,0,0,0,0,0
Michael Irby,4,50.0,299,28157.0,7505,1,0,0,0,0,0,0,0,0,0,0
Nolan Smith,4,50.0,188,28157.0,782,0,0,1,0,0,0,0,0,0,0,0
Danni Boatwright,3,20.0,143,70401.0,13719,0,0,0,0,0,0,0,0,0,1,0
Doug Plank,3,20.0,37,70401.0,2486,0,0,1,0,0,0,0,0,0,0,0
Don Most,5,100.0,1104,14081.0,4648,1,0,0,0,0,0,0,0,0,0,0
Shawn Christian,4,45.0,507,31329.0,8033,1,0,0,0,0,0,0,0,0,0,0
Barry Pearl,4,45.0,246,31329.0,8033,1,0,0,0,0,0,0,0,0,0,0
Susan Egan,5,99.0,860,14247.0,4694,1,0,0,0,0,0,0,0,0,0,0
Jesse Lee Peterson,5,60.0,941,23512.0,4393,0,0,0,0,0,0,0,0,0,1,0
Bruce Pearl,5,100.0,94,14111.0,58,0,0,1,0,0,0,0,0,0,0,0
Kelli Barrett,4,30.0,114,47086.0,9261,0,0,0,0,0,0,0,0,0,1,0
Claudia Christian,5,78.0,586,18116.0,5574,1,0,0,0,0,0,0,0,0,0,0
Brendan Jordan,3,15.0,85,94261.0,214,0,0,0,0,0,0,0,0,1,0,0
Damian Martin,3,15.0,39,94261.0,2263,0,0,1,0,0,0,0,0,0,0,0
Jacob Artist,5,90.0,960,15715.0,2788,0,0,0,0,0,0,0,0,0,1,0
Claudia Wells,6,135.0,1375,10483.0,3768,1,0,0,0,0,0,0,0,0,0,0
Robert Davi,6,134.0,1473,10564.0,3791,1,0,0,0,0,0,0,0,0,0,0
Veronica Webb,3,25.0,123,56641.0,469,0,0,0,0,0,0,1,0,0,0,0
Doug Williams,5,100.0,374,14178.0,406,0,0,1,0,0,0,0,0,0,0,0
Sidney Moncrief,4,40.0,297,35465.0,969,0,0,1,0,0,0,0,0,0,0,0
Heather Jo Clark,3,20.0,36,70951.0,873,0,0,1,0,0,0,0,0,0,0,0
Roberto Carlos,6,200.0,1693,7098.0,348,0,0,1,0,0,0,0,0,0,0,0
Victor Rasuk,4,50.0,325,28396.0,7543,1,0,0,0,0,0,0,0,0,0,0
Kim Coles,4,50.0,380,28471.0,5403,0,0,0,0,0,0,0,0,0,1,0
Daniel Suarez,4,40.0,171,35599.0,44,0,0,1,0,0,0,0,0,0,0,0
Julian Glover,6,150.0,1006,9496.0,3510,1,0,0,0,0,0,0,0,0,0,0
Tahmoh Penikett,5,65.0,384,21925.0,6350,1,0,0,0,0,0,0,0,0,0,0
Joanna Bacalso,3,25.0,100,57016.0,11516,1,0,0,0,0,0,0,0,0,0,0
Seth DeValve,3,25.0,49,57016.0,1974,0,0,1,0,0,0,0,0,0,0,0
Erin Cahill,5,60.0,404,23769.0,6708,1,0,0,0,0,0,0,0,0,0,0
Meredith Marakovits,4,35.0,283,40760.0,7972,0,0,0,0,0,0,0,0,0,1,0
Eva Habermann,4,30.0,130,47558.0,10398,1,0,0,0,0,0,0,0,0,0,0
Emma Ishta,4,49.0,74,29136.0,255,0,0,0,0,0,0,1,0,0,0,0
Bassem Youssef,4,50.0,114,28556.0,310,0,0,0,0,0,1,0,0,0,0,0
Sean Maher,5,75.0,351,19040.0,5745,1,0,0,0,0,0,0,0,0,0,0
Jon Abrahams,5,75.0,586,19040.0,5745,1,0,0,0,0,0,0,0,0,0,0
Adrian Mutu,5,100.0,456,14288.0,834,0,0,1,0,0,0,0,0,0,0,0
Frank Whaley,5,100.0,778,14288.0,4701,1,0,0,0,0,0,0,0,0,0,0
Trina Braxton,5,60.0,355,23838.0,2672,0,0,0,0,0,0,0,1,0,0,0
Emma Williams,3,15.0,39,95367.0,14927,1,0,0,0,0,0,0,0,0,0,0
Alex perez,3,15.0,205,95367.0,1088,0,0,1,0,0,0,0,0,0,0,0
Curtis Marsh Jr.,2,10.0,15,143196.0,5285,0,0,1,0,0,0,0,0,0,0,0
Ian Riccaboni,2,10.0,22,143196.0,1444,0,0,1,0,0,0,0,0,0,0,0
Peter Weller,6,250.0,1934,5728.0,2379,1,0,0,0,0,0,0,0,0,0,0
Detlef Schrempf,5,100.0,700,14333.0,396,0,0,1,0,0,0,0,0,0,0,0
Doug Benson,5,75.0,249,19142.0,237,0,0,0,0,0,1,0,0,0,0,0
Deirdre Lovejoy,4,49.0,456,29312.0,7705,1,0,0,0,0,0,0,0,0,0,0
Gia Gunn,4,35.0,536,41075.0,8037,0,0,0,0,0,0,0,0,0,1,0
Marion Reneau,4,40.0,113,35976.0,472,0,0,1,0,0,0,0,0,0,0,0
Christel Khalil,5,75.0,302,19214.0,3509,0,0,0,0,0,0,0,0,0,1,0
Chuck Huber,4,30.0,184,48042.0,9450,0,0,0,0,0,0,0,0,0,1,0
Vanessa Marshall,5,60.0,418,24025.0,6761,1,0,0,0,0,0,0,0,0,0,0
Sylvester McCoy,5,100.0,634,14418.0,4725,1,0,0,0,0,0,0,0,0,0,0
Rafael Palmeiro,5,75.0,314,19247.0,204,0,0,1,0,0,0,0,0,0,0,0
Greg Finley,4,40.0,141,36115.0,8770,1,0,0,0,0,0,0,0,0,0,0
Darius Mccrary,5,100.0,900,14450.0,4732,1,0,0,0,0,0,0,0,0,0,0
Sandra Diaz-Twine,4,49.0,314,29499.0,5619,0,0,0,0,0,0,0,0,0,1,0
Dana DeLorenzo,5,75.0,629,19290.0,503,1,0,0,0,0,0,0,0,0,0,0
Jenny Zigrino,4,30.0,50,48244.0,9496,0,0,0,0,0,0,0,0,0,1,0
Kaitlyn Alexander,3,15.0,45,96527.0,18251,0,0,0,0,0,0,0,0,0,1,0
Derrick Green,4,35.0,257,41417.0,4838,0,0,0,0,0,0,0,1,0,0,0
RaeLynn,5,75.0,450,19333.0,2150,0,0,0,0,0,0,0,1,0,0,0
David Yow,3,25.0,124,58031.0,6868,0,0,0,0,0,0,0,1,0,0,0
Sam Humphrey,6,250.0,745,5804.0,833,0,0,0,0,0,0,0,0,0,1,0
Hayley Wickenheiser,4,50.0,279,29047.0,168,0,0,1,0,0,0,0,0,0,0,0
Mimi Faust,5,100.0,628,14543.0,2564,0,0,0,0,0,0,0,0,0,1,0
Ben Duckett,3,20.0,107,72734.0,567,0,0,1,0,0,0,0,0,0,0,0
Jose Garces,4,30.0,118,48514.0,9546,0,0,0,0,0,0,0,0,0,1,0
Matt Sweeney,4,40.0,211,36402.0,4228,0,0,0,0,0,0,0,1,0,0,0
Kerr Smith,5,99.0,571,14711.0,4798,1,0,0,0,0,0,0,0,0,0,0
Steve Weatherford,4,50.0,95,29136.0,927,0,0,1,0,0,0,0,0,0,0,0
Daniel Curtis Lee,4,50.0,275,29226.0,5563,0,0,0,0,0,0,0,0,0,1,0
Steven Berkoff,5,100.0,908,14619.0,4772,1,0,0,0,0,0,0,0,0,0,0
Quenton Meeks,2,10.0,25,146192.0,5394,0,0,1,0,0,0,0,0,0,0,0
Erica Eckman,2,10.0,0,146192.0,25905,0,0,0,0,0,0,0,0,0,1,0
John Schneider,7,300.0,1653,4875.0,2102,1,0,0,0,0,0,0,0,0,0,0
Luke Holland,4,30.0,150,48767.0,5714,0,0,0,0,0,0,0,1,0,0,0
Amber Lee Connors,3,24.0,148,60968.0,11962,0,0,0,0,0,0,0,0,0,1,0
Neil Kaplan,4,29.0,181,50481.0,9927,0,0,0,0,0,0,0,0,0,1,0
MICA JAVIER,3,15.0,41,97660.0,11689,0,0,0,0,0,0,0,1,0,0,0
Naomi Snieckus,3,15.0,602,97660.0,18409,0,0,0,0,0,0,0,0,0,1,0
Brittney Zamora,3,15.0,42,97660.0,169,0,0,1,0,0,0,0,0,0,0,0
Chantelle Barry,3,15.0,71,97660.0,11689,0,0,0,0,0,0,0,1,0,0,0
Dontrelle Willis,4,50.0,330,29312.0,364,0,0,1,0,0,0,0,0,0,0,0
Sirah,3,25.0,60,58669.0,6955,0,0,0,0,0,0,0,1,0,0,0
Matt Doherty,3,25.0,188,58669.0,11695,1,0,0,0,0,0,0,0,0,0,0
Kathrine narducci,5,75.0,726,19559.0,5858,1,0,0,0,0,0,0,0,0,0,0
Marc E. Bassy,4,40.0,104,36674.0,4255,0,0,0,0,0,0,0,1,0,0,0
Judie Aronson,4,40.0,315,36674.0,8856,1,0,0,0,0,0,0,0,0,0,0
Michele Morrow,3,20.0,32,73362.0,13131,1,0,0,0,0,0,0,0,0,0,0
Diarmaid Murtagh,3,20.0,76,73362.0,14273,0,0,0,0,0,0,0,0,0,1,0
Morten Andersen,5,100.0,226,14691.0,420,0,0,1,0,0,0,0,0,0,0,0
Melissa Etheridge,6,200.0,1513,7348.0,735,0,0,0,0,0,0,0,1,0,0,0
Samantha Harris,4,39.0,171,37691.0,7344,0,0,0,0,0,0,0,0,0,1,0
Peter Macon,4,50.0,220,29402.0,5590,0,0,0,0,0,0,0,0,0,1,0
Alisa Reyes,4,30.0,174,49014.0,9644,0,0,0,0,0,0,0,0,0,1,0
Patrick Gallagher,4,30.0,1034,49014.0,10580,1,0,0,0,0,0,0,0,0,0,0
Tymal mills,4,36.0,147,40919.0,319,0,0,1,0,0,0,0,0,0,0,0
Anthony Tolliver,4,43.0,573,34300.0,936,0,0,1,0,0,0,0,0,0,0,0
Stevan Ridley,4,50.0,90,29499.0,942,0,0,1,0,0,0,0,0,0,0,0
Ola Ray,4,50.0,221,29499.0,7743,1,0,0,0,0,0,0,0,0,0,0
Jason Khalipa,3,25.0,57,59042.0,272,0,0,1,0,0,0,0,0,0,0,0
Freddie Smith,4,30.0,189,49248.0,1590,1,0,0,0,0,0,0,0,0,0,0
Rini Bell,3,20.0,115,73940.0,13196,1,0,0,0,0,0,0,0,0,0,0
Harry Aikines,3,20.0,91,73940.0,95,0,0,1,0,0,0,0,0,0,0,0
Billy Dib,3,20.0,105,73940.0,427,0,0,1,0,0,0,0,0,0,0,0
Uchenna Nwosu,3,20.0,44,73940.0,2612,0,0,1,0,0,0,0,0,0,0,0
Mark Boals,3,19.0,82,77838.0,9349,0,0,0,0,0,0,0,1,0,0,0
Jaslene Gonzalez,4,45.0,213,32870.0,286,0,0,0,0,0,0,1,0,0,0,0
Tony Adams,6,120.0,695,12327.0,723,0,0,1,0,0,0,0,0,0,0,0
Robert Hoffman,5,69.0,373,21442.0,6263,1,0,0,0,0,0,0,0,0,0,0
Larry Miller,5,75.0,726,19754.0,531,1,0,0,0,0,0,0,0,0,0,0
Simon Templeman,4,35.0,250,42345.0,9667,1,0,0,0,0,0,0,0,0,0,0
Festus Ezeli,5,100.0,183,14822.0,410,0,0,1,0,0,0,0,0,0,0,0
Ivory Latta,3,15.0,60,98846.0,2357,0,0,1,0,0,0,0,0,0,0,0
George Clinton,6,200.0,29,7420.0,744,0,0,0,0,0,0,0,1,0,0,0
Johann Urb,4,50.0,211,29680.0,7780,1,0,0,0,0,0,0,0,0,0,0
Jonathan Frakes,6,250.0,2154,5938.0,2447,1,0,0,0,0,0,0,0,0,0,0
Britt Ekland,6,200.0,1725,7425.0,2916,1,0,0,0,0,0,0,0,0,0,0
Keegan Hirst,3,25.0,82,59405.0,273,0,0,1,0,0,0,0,0,0,0,0
Keith Harkin,3,25.0,103,59405.0,7049,0,0,0,0,0,0,0,1,0,0,0
Jansen Panettiere,4,40.0,209,37245.0,8922,1,0,0,0,0,0,0,0,0,0,0
Judah Kelly,3,20.0,49,74571.0,8934,0,0,0,0,0,0,0,1,0,0,0
Kai Owen,3,20.0,65,74571.0,14465,0,0,0,0,0,0,0,0,0,1,0
Margarita Magaña,3,20.0,109,74571.0,2556,1,0,0,0,0,0,0,0,0,0,0
Tony Orlando,5,99.0,784,15071.0,1591,0,0,0,0,0,0,0,1,0,0,0
Montell Jordan,5,100.0,493,14925.0,1569,0,0,0,0,0,0,0,1,0,0,0
Mandalynn Carlson,2,10.0,14,149285.0,26356,0,0,0,0,0,0,0,0,0,1,0
Anthony Munoz,5,78.0,210,19142.0,570,0,0,1,0,0,0,0,0,0,0,0
Sam Bailey,5,80.0,338,18669.0,2051,0,0,0,0,0,0,0,1,0,0,0
Corey Beaulieu,3,25.0,92,59786.0,7095,0,0,0,0,0,0,0,1,0,0,0
Michael Nathanson,3,25.0,38,59786.0,2014,1,0,0,0,0,0,0,0,0,0,0
